time,cpu,ram,connections,requests,internetverkeer
12:27:12,93,0.8,206,104,21424
12:27:13,86,0.8,206,104,21424
12:27:14,89,0.81,206,104,21424
12:27:15,84,0.82,206,104,21424
12:27:16,86,0.81,206,104,21424
12:27:17,90,0.82,206,104,21424
12:27:18,85,0.83,206,104,21424
12:27:19,90,0.8,206,104,21424
12:27:20,86,0.8,206,104,21424
12:27:21,89,0.79,206,104,21424
12:27:22,89.11,0.83,206,104,21424
12:27:23,87,0.8,206,104,21424
12:27:24,90,0.77,206,104,21424
12:27:25,90.1,0.81,206,104,21424
12:27:26,90,0.83,206,104,21424
12:27:27,89,0.81,206,104,21424
12:27:28,83,0.84,206,104,21424
12:27:29,85,0.83,206,104,21424
12:27:30,87,0.82,206,104,21424
12:27:31,86,0.81,206,104,21424
12:27:32,84,0.84,206,104,21424
12:27:33,89,0.83,206,104,21424
12:27:34,96,0.81,206,104,21424
12:27:35,86,0.79,206,104,21424
12:27:36,87,0.82,206,104,21424
12:27:37,82,0.82,206,104,21424
12:27:38,82,0.8,206,104,21424
12:27:39,88,0.83,208,105,21840
12:27:40,84,0.83,208,105,21840
12:27:41,89,0.81,208,105,21840
12:27:42,86,0.81,208,105,21840
12:27:43,91,0.81,208,105,21840
12:27:44,83,0.79,208,105,21840
12:27:45,89,0.8,208,105,21840
12:27:46,84,0.82,208,105,21840
12:27:47,84,0.82,208,105,21840
12:27:48,85,0.8,208,105,21840
12:27:49,89,0.8,208,105,21840
12:27:50,89,0.81,208,105,21840
12:27:51,89,0.79,208,105,21840
12:27:52,87,0.79,208,105,21840
12:27:53,89,0.82,208,105,21840
12:27:54,92,0.84,208,105,21840
12:27:55,89,0.8,208,105,21840
12:27:56,90,0.84,208,105,21840
12:27:57,87,0.82,208,105,21840
12:27:58,90,0.81,208,105,21840
12:27:59,86,0.8,208,105,21840
12:28:00,93,0.8,208,105,21840
12:28:01,89,0.8,208,105,21840
12:28:02,87,0.83,208,105,21840
12:28:03,88,0.8,208,105,21840
12:28:04,87,0.79,208,105,21840
12:28:05,85,0.78,208,105,21840
12:28:06,81,0.81,208,105,21840
12:28:07,86,0.8,208,105,21840
12:28:08,88,0.84,208,105,21840
12:28:09,84,0.8,210,106,22260
12:28:10,92,0.82,210,106,22260
12:28:11,88,0.8,210,106,22260
12:28:12,89,0.77,210,106,22260
12:28:13,89,0.81,210,106,22260
12:28:14,87,0.83,210,106,22260
12:28:15,88,0.82,210,106,22260
12:28:16,86,0.79,210,106,22260
12:28:17,94,0.81,210,106,22260
12:28:18,85,0.8,210,106,22260
12:28:19,86,0.8,210,106,22260
12:28:20,89,0.81,210,106,22260
12:28:21,94,0.84,210,106,22260
12:28:22,94,0.82,210,106,22260
12:28:23,87,0.81,210,106,22260
12:28:24,89,0.75,210,106,22260
12:28:25,92,0.79,210,106,22260
12:28:26,91,0.79,210,106,22260
12:28:27,92,0.81,210,106,22260
12:28:28,82,0.82,210,106,22260
12:28:29,89,0.81,210,106,22260
12:28:30,85,0.78,210,106,22260
12:28:31,86,0.83,210,106,22260
12:28:32,92,0.77,210,106,22260
12:28:33,90,0.79,210,106,22260
12:28:34,88,0.8,210,106,22260
12:28:35,93,0.81,210,106,22260
12:28:36,89.11,0.83,210,106,22260
12:28:37,90,0.83,210,106,22260
12:28:38,87,0.81,210,106,22260
12:28:39,91,0.8,212,107,22684
12:28:40,87,0.82,212,107,22684
12:28:41,93,0.81,212,107,22684
12:28:42,85,0.83,212,107,22684
12:28:43,86,0.82,212,107,22684
12:28:44,87,0.81,212,107,22684
12:28:45,85,0.84,212,107,22684
12:28:46,85,0.82,212,107,22684
12:28:47,87,0.8,212,107,22684
12:28:48,85,0.75,212,107,22684
12:28:49,86,0.84,212,107,22684
12:28:50,84,0.8,212,107,22684
12:28:51,87,0.8,212,107,22684
12:28:52,88,0.8,212,107,22684
12:28:53,82,0.83,212,107,22684
12:28:54,89.11,0.83,212,107,22684
12:28:55,87,0.83,212,107,22684
12:28:56,87,0.84,212,107,22684
12:28:57,91,0.81,212,107,22684
12:28:58,91,0.81,212,107,22684
12:28:59,88,0.78,212,107,22684
12:29:00,83,0.84,212,107,22684
12:29:01,88,0.83,212,107,22684
12:29:02,81,0.8,212,107,22684
12:29:03,88,0.77,212,107,22684
12:29:04,91,0.79,212,107,22684
12:29:05,88,0.85,212,107,22684
12:29:06,85,0.8,212,107,22684
12:29:07,90,0.82,212,107,22684
12:29:08,86,0.82,212,107,22684
12:29:09,85,0.84,214,108,23112
12:29:10,87,0.82,214,108,23112
12:29:11,87,0.81,214,108,23112
12:29:12,87,0.81,214,108,23112
12:29:13,91,0.8,214,108,23112
12:29:14,90.1,0.8,214,108,23112
12:29:15,88,0.82,214,108,23112
12:29:16,85,0.82,214,108,23112
12:29:17,87,0.82,214,108,23112
12:29:18,88,0.82,214,108,23112
12:29:19,86,0.84,214,108,23112
12:29:20,94,0.8,214,108,23112
12:29:21,86,0.81,214,108,23112
12:29:22,86,0.8,214,108,23112
12:29:23,84,0.8,214,108,23112
12:29:24,88,0.81,214,108,23112
12:29:25,89,0.84,214,108,23112
12:29:26,86,0.81,214,108,23112
12:29:27,94,0.83,214,108,23112
12:29:28,97,0.79,214,108,23112
12:29:29,87,0.81,214,108,23112
12:29:30,89,0.83,214,108,23112
12:29:31,84,0.82,214,108,23112
12:29:32,89,0.81,214,108,23112
12:29:33,89,0.81,214,108,23112
12:29:34,89,0.81,214,108,23112
12:29:35,92,0.8,214,108,23112
12:29:36,86,0.79,214,108,23112
12:29:37,87,0.84,214,108,23112
12:29:38,89,0.81,214,108,23112
12:29:39,85,0.81,216,109,23544
12:29:40,87,0.77,216,109,23544
12:29:41,87,0.8,216,109,23544
12:29:42,93,0.82,216,109,23544
12:29:43,92,0.81,216,109,23544
12:29:44,90,0.81,216,109,23544
12:29:45,89.11,0.85,216,109,23544
12:29:46,83,0.83,216,109,23544
12:29:47,90,0.83,216,109,23544
12:29:48,90,0.8,216,109,23544
12:29:49,89,0.81,216,109,23544
12:29:50,85,0.8,216,109,23544
12:29:51,83,0.82,216,109,23544
12:29:52,87,0.82,216,109,23544
12:29:53,84,0.82,216,109,23544
12:29:54,89,0.8,216,109,23544
12:29:55,89,0.84,216,109,23544
12:29:56,88,0.82,216,109,23544
12:29:57,92,0.79,216,109,23544
12:29:58,90,0.81,216,109,23544
12:29:59,90,0.81,216,109,23544
12:30:00,90,0.79,216,109,23544
12:30:01,90,0.82,216,109,23544
12:30:02,86,0.8,216,109,23544
12:30:03,86,0.82,216,109,23544
12:30:04,86,0.84,216,109,23544
12:30:05,92,0.81,216,109,23544
12:30:06,94,0.83,216,109,23544
12:30:07,92.08,0.8,216,109,23544
12:30:08,92,0.82,216,109,23544
12:30:09,93,0.81,218,110,23980
12:30:10,80,0.79,218,110,23980
12:30:11,89,0.81,218,110,23980
12:30:12,83,0.82,218,110,23980
12:30:13,89,0.82,218,110,23980
12:30:14,84,0.78,218,110,23980
12:30:15,90,0.83,218,110,23980
12:30:16,94,0.82,218,110,23980
12:30:17,96,0.8,218,110,23980
12:30:18,92,0.81,218,110,23980
12:30:19,92,0.8,218,110,23980
12:30:20,91,0.8,218,110,23980
12:30:21,92,0.81,218,110,23980
12:30:22,94,0.81,218,110,23980
12:30:23,89,0.8,218,110,23980
12:30:24,89,0.79,218,110,23980
12:30:25,93,0.81,218,110,23980
12:30:26,92,0.76,218,110,23980
12:30:27,92,0.83,218,110,23980
12:30:28,87,0.81,218,110,23980
12:30:29,94,0.79,218,110,23980
12:30:30,86,0.82,218,110,23980
12:30:31,94,0.81,218,110,23980
12:30:32,88,0.84,218,110,23980
12:30:33,90,0.8,218,110,23980
12:30:34,86,0.81,218,110,23980
12:30:35,86,0.8,218,110,23980
12:30:36,86,0.81,218,110,23980
12:30:37,87,0.81,218,110,23980
12:30:38,94,0.83,218,110,23980
12:30:39,88,0.84,220,111,24420
12:30:40,86,0.83,220,111,24420
12:30:41,86,0.81,220,111,24420
12:30:42,96,0.83,220,111,24420
12:30:43,94,0.82,220,111,24420
12:30:44,86,0.78,220,111,24420
12:30:45,91,0.79,220,111,24420
12:30:46,91,0.81,220,111,24420
12:30:47,90,0.82,220,111,24420
12:30:48,88,0.81,220,111,24420
12:30:49,88,0.78,220,111,24420
12:30:50,84,0.79,220,111,24420
12:30:51,87,0.84,220,111,24420
12:30:52,91,0.81,220,111,24420
12:30:53,89,0.82,220,111,24420
12:30:54,84,0.8,220,111,24420
12:30:55,85,0.82,220,111,24420
12:30:56,89,0.82,220,111,24420
12:30:57,89,0.8,220,111,24420
12:30:58,85,0.78,220,111,24420
12:30:59,89,0.82,220,111,24420
12:31:00,87.13,0.82,220,111,24420
12:31:01,92.08,0.8,220,111,24420
12:31:02,85,0.78,220,111,24420
12:31:03,79,0.78,220,111,24420
12:31:04,91,0.78,220,111,24420
12:31:05,87,0.79,220,111,24420
12:31:06,80.2,0.82,220,111,24420
12:31:07,85,0.82,220,111,24420
12:31:08,87,0.81,220,111,24420
12:31:09,87,0.8,222,112,24864
12:31:10,89,0.8,222,112,24864
12:31:11,92,0.85,222,112,24864
12:31:12,77,0.81,222,112,24864
12:31:13,86,0.8,222,112,24864
12:31:14,81,0.81,222,112,24864
12:31:15,84,0.82,222,112,24864
12:31:16,84,0.83,222,112,24864
12:31:17,84,0.81,222,112,24864
12:31:18,81,0.82,222,112,24864
12:31:19,85,0.8,222,112,24864
12:31:20,89,0.82,222,112,24864
12:31:21,89,0.78,222,112,24864
12:31:22,86,0.81,222,112,24864
12:31:23,90.1,0.81,222,112,24864
12:31:24,79,0.81,222,112,24864
12:31:25,86,0.82,222,112,24864
12:31:26,93,0.81,222,112,24864
12:31:27,87,0.8,222,112,24864
12:31:28,87,0.81,222,112,24864
12:31:29,90,0.81,222,112,24864
12:31:30,83,0.79,222,112,24864
12:31:31,84.16,0.82,222,112,24864
12:31:32,91,0.8,222,112,24864
12:31:33,87,0.82,222,112,24864
12:31:34,81,0.85,222,112,24864
12:31:35,95,0.81,222,112,24864
12:31:36,84,0.8,222,112,24864
12:31:37,88,0.78,222,112,24864
12:31:38,93,0.8,222,112,24864
12:31:39,88,0.83,224,113,25312
12:31:40,91,0.8,224,113,25312
12:31:41,84,0.79,224,113,25312
12:31:42,81,0.82,224,113,25312
12:31:43,87,0.82,224,113,25312
12:31:44,81,0.79,224,113,25312
12:31:45,85,0.79,224,113,25312
12:31:46,86,0.82,224,113,25312
12:31:47,85,0.8,224,113,25312
12:31:48,90,0.79,224,113,25312
12:31:49,87,0.83,224,113,25312
12:31:50,89,0.83,224,113,25312
12:31:51,86.14,0.83,224,113,25312
12:31:52,86,0.81,224,113,25312
12:31:53,85,0.81,224,113,25312
12:31:54,90,0.84,224,113,25312
12:31:55,94.06,0.81,224,113,25312
12:31:56,90,0.82,224,113,25312
12:31:57,88,0.83,224,113,25312
12:31:58,88,0.8,224,113,25312
12:31:59,84,0.82,224,113,25312
12:32:00,84,0.81,224,113,25312
12:32:01,83,0.79,224,113,25312
12:32:02,87,0.81,224,113,25312
12:32:03,88,0.82,224,113,25312
12:32:04,92,0.85,224,113,25312
12:32:05,86,0.82,224,113,25312
12:32:06,90,0.76,224,113,25312
12:32:07,90,0.8,224,113,25312
12:32:08,88,0.8,224,113,25312
12:32:09,85,0.84,226,114,25764
12:32:10,89,0.83,226,114,25764
12:32:11,82.18,0.82,226,114,25764
12:32:12,85,0.79,226,114,25764
12:32:13,88,0.79,226,114,25764
12:32:14,91,0.8,226,114,25764
12:32:15,86,0.79,226,114,25764
12:32:16,90,0.81,226,114,25764
12:32:17,85,0.81,226,114,25764
12:32:18,87,0.78,226,114,25764
12:32:19,92,0.82,226,114,25764
12:32:20,88,0.79,226,114,25764
12:32:21,84,0.83,226,114,25764
12:32:22,90,0.81,226,114,25764
12:32:23,86,0.82,226,114,25764
12:32:24,86,0.78,226,114,25764
12:32:25,89,0.81,226,114,25764
12:32:26,85,0.82,226,114,25764
12:32:27,87,0.82,226,114,25764
12:32:28,83,0.83,226,114,25764
12:32:29,87,0.78,226,114,25764
12:32:30,82,0.85,226,114,25764
12:32:31,91.18,0.8,226,114,25764
12:32:32,89,0.8,226,114,25764
12:32:33,93,0.79,226,114,25764
12:32:34,80,0.79,226,114,25764
12:32:35,83,0.8,226,114,25764
12:32:36,92,0.85,226,114,25764
12:32:37,90,0.79,226,114,25764
12:32:38,90,0.86,226,114,25764
12:32:39,86,0.8,228,115,26220
12:32:40,86,0.83,228,115,26220
12:32:41,92,0.82,228,115,26220
12:32:42,91,0.81,228,115,26220
12:32:43,91,0.85,228,115,26220
12:32:44,94,0.82,228,115,26220
12:32:45,90,0.85,228,115,26220
12:32:46,85,0.82,228,115,26220
12:32:47,80,0.77,228,115,26220
12:32:48,83,0.82,228,115,26220
12:32:49,87,0.8,228,115,26220
12:32:50,82,0.82,228,115,26220
12:32:51,90,0.83,228,115,26220
12:32:52,85,0.81,228,115,26220
12:32:53,85,0.8,228,115,26220
12:32:54,86,0.86,228,115,26220
12:32:55,92,0.82,228,115,26220
12:32:56,91,0.82,228,115,26220
12:32:57,96,0.81,228,115,26220
12:32:58,84,0.77,228,115,26220
12:32:59,90,0.79,228,115,26220
12:33:00,80,0.77,228,115,26220
12:33:01,90,0.82,228,115,26220
12:33:02,88,0.8,228,115,26220
12:33:03,85,0.8,228,115,26220
12:33:04,86,0.78,228,115,26220
12:33:05,87,0.82,228,115,26220
12:33:06,89,0.84,228,115,26220
12:33:07,89,0.79,228,115,26220
12:33:08,97,0.83,228,115,26220
12:33:09,87,0.8,230,116,26680
12:33:10,85.15,0.82,230,116,26680
12:33:11,86,0.78,230,116,26680
12:33:12,86,0.82,230,116,26680
12:33:13,90,0.81,230,116,26680
12:33:14,86,0.84,230,116,26680
12:33:15,85,0.81,230,116,26680
12:33:16,88,0.84,230,116,26680
12:33:17,85,0.81,230,116,26680
12:33:18,82,0.82,230,116,26680
12:33:19,88,0.78,230,116,26680
12:33:20,89,0.82,230,116,26680
12:33:21,86,0.82,230,116,26680
12:33:22,81,0.84,230,116,26680
12:33:23,86,0.81,230,116,26680
12:33:24,92,0.82,230,116,26680
12:33:25,83,0.84,230,116,26680
12:33:26,92,0.81,230,116,26680
12:33:27,88,0.84,230,116,26680
12:33:28,84,0.81,230,116,26680
12:33:29,91,0.81,230,116,26680
12:33:30,88,0.82,230,116,26680
12:33:31,86,0.83,230,116,26680
12:33:32,88.12,0.83,230,116,26680
12:33:33,92,0.83,230,116,26680
12:33:34,88,0.81,230,116,26680
12:33:35,93,0.81,230,116,26680
12:33:36,86,0.82,230,116,26680
12:33:37,87,0.83,230,116,26680
12:33:38,87,0.82,230,116,26680
12:33:39,85,0.84,232,117,27144
12:33:40,82,0.79,232,117,27144
12:33:41,88.12,0.84,232,117,27144
12:33:42,89,0.81,232,117,27144
12:33:43,80,0.8,232,117,27144
12:33:44,92,0.81,232,117,27144
12:33:45,86,0.8,232,117,27144
12:33:46,89,0.81,232,117,27144
12:33:47,84,0.82,232,117,27144
12:33:48,85,0.82,232,117,27144
12:33:49,85,0.8,232,117,27144
12:33:50,83,0.82,232,117,27144
12:33:51,86,0.77,232,117,27144
12:33:52,90,0.82,232,117,27144
12:33:53,99,0.85,232,117,27144
12:33:54,88,0.84,232,117,27144
12:33:55,86,0.81,232,117,27144
12:33:56,90,0.84,232,117,27144
12:33:57,86,0.82,232,117,27144
12:33:58,85,0.81,232,117,27144
12:33:59,88.12,0.8,232,117,27144
12:34:00,74,0.81,232,117,27144
12:34:01,87,0.77,232,117,27144
12:34:02,93,0.82,232,117,27144
12:34:03,91,0.81,232,117,27144
12:34:04,94,0.81,232,117,27144
12:34:05,86,0.82,232,117,27144
12:34:06,82,0.78,232,117,27144
12:34:07,86,0.82,232,117,27144
12:34:08,91,0.79,232,117,27144
12:34:09,85,0.82,234,118,27612
12:34:10,88.12,0.83,234,118,27612
12:34:11,88,0.82,234,118,27612
12:34:12,87,0.81,234,118,27612
12:34:13,86,0.81,234,118,27612
12:34:14,90,0.8,234,118,27612
12:34:15,79,0.82,234,118,27612
12:34:16,87,0.82,234,118,27612
12:34:17,80,0.81,234,118,27612
12:34:18,85.15,0.79,234,118,27612
12:34:19,91,0.82,234,118,27612
12:34:20,89,0.79,234,118,27612
12:34:21,92,0.82,234,118,27612
12:34:22,85,0.83,234,118,27612
12:34:23,97,0.82,234,118,27612
12:34:24,81.19,0.82,234,118,27612
12:34:25,92,0.83,234,118,27612
12:34:26,91,0.83,234,118,27612
12:34:27,82,0.76,234,118,27612
12:34:28,91,0.8,234,118,27612
12:34:29,86,0.84,234,118,27612
12:34:30,86,0.81,234,118,27612
12:34:31,84,0.82,234,118,27612
12:34:32,92,0.81,234,118,27612
12:34:33,90,0.78,234,118,27612
12:34:34,86,0.81,234,118,27612
12:34:35,86,0.81,234,118,27612
12:34:36,90,0.8,234,118,27612
12:34:37,84,0.83,234,118,27612
12:34:38,88,0.79,234,118,27612
12:34:39,90,0.83,236,119,28084
12:34:40,90,0.81,236,119,28084
12:34:41,87,0.81,236,119,28084
12:34:42,80.2,0.84,236,119,28084
12:34:43,90,0.8,236,119,28084
12:34:44,87,0.8,236,119,28084
12:34:45,93,0.83,236,119,28084
12:34:46,86,0.81,236,119,28084
12:34:47,87,0.81,236,119,28084
12:34:48,89,0.81,236,119,28084
12:34:49,86,0.82,236,119,28084
12:34:50,84,0.82,236,119,28084
12:34:51,92.08,0.82,236,119,28084
12:34:52,82,0.81,236,119,28084
12:34:53,86,0.81,236,119,28084
12:34:54,90,0.83,236,119,28084
12:34:55,95,0.83,236,119,28084
12:34:56,86,0.77,236,119,28084
12:34:57,87,0.83,236,119,28084
12:34:58,85,0.81,236,119,28084
12:34:59,88,0.78,236,119,28084
12:35:00,85,0.81,236,119,28084
12:35:01,89,0.8,236,119,28084
12:35:02,90.1,0.8,236,119,28084
12:35:03,88,0.82,236,119,28084
12:35:04,89,0.8,236,119,28084
12:35:05,88,0.81,236,119,28084
12:35:06,89,0.83,236,119,28084
12:35:07,85,0.81,236,119,28084
12:35:08,82,0.82,236,119,28084
12:35:09,81,0.78,238,120,28560
12:35:10,90,0.81,238,120,28560
12:35:11,96,0.81,238,120,28560
12:35:12,88,0.82,238,120,28560
12:35:13,96,0.84,238,120,28560
12:35:14,81.19,0.85,238,120,28560
12:35:15,90,0.82,238,120,28560
12:35:16,91,0.81,238,120,28560
12:35:17,86,0.79,238,120,28560
12:35:18,88,0.79,238,120,28560
12:35:19,87,0.81,238,120,28560
12:35:20,82,0.77,238,120,28560
12:35:21,86,0.81,238,120,28560
12:35:22,93,0.8,238,120,28560
12:35:23,86,0.83,238,120,28560
12:35:24,88,0.77,238,120,28560
12:35:25,88,0.8,238,120,28560
12:35:26,88,0.82,238,120,28560
12:35:27,90,0.81,238,120,28560
12:35:28,83,0.82,238,120,28560
12:35:29,92,0.8,238,120,28560
12:35:30,89,0.8,238,120,28560
12:35:31,90,0.81,238,120,28560
12:35:32,89.11,0.8,238,120,28560
12:35:33,87,0.81,238,120,28560
12:35:34,86,0.8,238,120,28560
12:35:35,90,0.79,238,120,28560
12:35:36,92,0.82,238,120,28560
12:35:37,89,0.82,238,120,28560
12:35:38,89,0.82,238,120,28560
12:35:39,89,0.81,240,121,29040
12:35:40,82,0.81,240,121,29040
12:35:41,89,0.78,240,121,29040
12:35:42,87,0.81,240,121,29040
12:35:43,88,0.83,240,121,29040
12:35:44,94,0.8,240,121,29040
12:35:45,89,0.83,240,121,29040
12:35:46,85,0.82,240,121,29040
12:35:47,88,0.83,240,121,29040
12:35:48,86,0.81,240,121,29040
12:35:49,87,0.82,240,121,29040
12:35:50,83,0.83,240,121,29040
12:35:51,86,0.85,240,121,29040
12:35:52,91,0.8,240,121,29040
12:35:53,83,0.81,240,121,29040
12:35:54,89,0.8,240,121,29040
12:35:55,87,0.78,240,121,29040
12:35:56,91,0.8,240,121,29040
12:35:57,87,0.83,240,121,29040
12:35:58,83,0.83,240,121,29040
12:35:59,93,0.79,240,121,29040
12:36:00,88,0.8,240,121,29040
12:36:01,91.09,0.83,240,121,29040
12:36:02,86,0.83,240,121,29040
12:36:03,90,0.81,240,121,29040
12:36:04,87,0.83,240,121,29040
12:36:05,85,0.77,240,121,29040
12:36:06,93,0.81,240,121,29040
12:36:07,85,0.81,240,121,29040
12:36:08,85,0.79,240,121,29040
